season,week,match_id,team_id,player_id,player_name,player_pos,player_team,set_pos,points
2017,4,36092270,1073358,12970,C. Kupp,WR,LAR,BN,12
2017,4,36092270,1073358,2346,Patriots,D/ST,NE,D/ST,5
2017,4,36092270,1073358,2376,M. Bryant,K,ATL,K,5
2017,4,36092270,1073358,4353,D. Walker,TE,TEN,TE,5.1
2017,4,36092270,1073358,4710,T. Ginn,WR,NO,BN,3.4
2017,4,36092270,1073358,5595,D. Amendola,WR,NE,BN,10.2
2017,4,36092270,1073358,5828,D. Woodhead,RB,FA,IR,0
2017,4,36092270,1073358,6126,J. Cook,TE,OAK,BN,4.6
2017,4,36092270,1073358,8625,K. Cousins,QB,WAS,BN,20.6
2017,4,36092270,1073358,9378,L. Bell,RB,PIT,RB,30.6
2017,4,36092270,1073370,10295,D. Adams,WR,GB,WR,7.3
2017,4,36092270,1073370,11254,J. Nelson,WR,ARI,BN,3.4
2017,4,36092270,1073370,12059,C. Prosise,RB,SEA,BN,0
2017,4,36092270,1073370,12122,P. Perkins,RB,NYG,BN,1.9
2017,4,36092270,1073370,12929,D. Cook,RB,MIN,RB,11.4
2017,4,36092270,1073370,12930,C. Samuel,WR,CAR,BN,0
2017,4,36092270,1073370,12937,Z. Jones,WR,BUF,BN,1.8
2017,4,36092270,1073370,12954,D. Kizer,QB,CLE,BN,3.72
2017,4,36092270,1073370,2348,Giants,D/ST,NYG,D/ST,1
2017,4,36092270,1073370,394,B. Roethlisberger,QB,PIT,QB,10.54
2017,4,36092270,1073370,3986,S. Gostkowski,K,NE,K,15
2017,4,36092270,1073370,6269,J. Edelman,WR,NE,IR,0
2017,4,36092270,1073370,6603,E. Decker,WR,TEN,BN,1.3
2017,4,36092270,1073370,6642,G. Tate,WR,DET,WR,3.1
2017,4,36092270,1073370,7488,C. Clay,TE,BUF,TE,11.2
2017,4,36092270,1073370,8437,T. Benjamin,WR,LAC,BN,2.1
2017,4,36092270,1073370,8511,R. Matthews,WR,TEN,FLEX,4.9
2017,4,36092270,1073370,9477,M. Gillislee,RB,NE,RB,4.9
2017,4,36092271,1073420,10318,J. Matthews,WR,BUF,BN,7
2017,4,36092271,1073420,11207,A. Abdullah,RB,DET,BN,16.9
2017,4,36092271,1073420,11504,T. Williams,WR,LAC,BN,17.5
2017,4,36092271,1073420,12017,L. Treadwell,WR,MIN,BN,0
2017,4,36092271,1073420,12134,D. Washington,RB,OAK,BN,0.4
2017,4,36092271,1073420,12891,O. Howard,TE,TB,BN,12.3
2017,4,36092271,1073420,13085,Z. Gonzalez,K,CLE,K,1
2017,4,36092271,1073420,2161,J. Witten,TE,DAL,TE,0.9
2017,4,36092271,1073420,2337,Broncos,D/ST,DEN,D/ST,9
2017,4,36092271,1073420,2848,F. Gore,RB,IND,RB,8
2017,4,36092271,1073420,5371,M. Ryan,QB,ATL,QB,8.48
2017,4,36092271,1073420,7372,J. Jones,WR,ATL,WR,3
2017,4,36092271,1073420,7869,D. Baldwin,WR,SEA,FLEX,5.5
2017,4,36092271,1073420,8512,L. Miller,RB,HOU,RB,25.1
2017,4,36092271,1073420,9380,K. Allen,WR,LAC,WR,13.8
2017,4,36092271,1073420,9445,T. Riddick,RB,DET,BN,1.2
2017,4,36092271,1073420,9990,J. Doyle,TE,IND,BN,2.7
2017,4,36092271,1107405,10310,J. McKinnon,RB,MIN,BN,-2
2017,4,36092271,1107405,10888,C. Santos,K,FA,IR,0
2017,4,36092271,1107405,11194,D. Funchess,WR,CAR,BN,19
2017,4,36092271,1107405,11216,T. Yeldon,RB,JAC,BN,0
2017,4,36092271,1107405,11522,T. Rawls,RB,CIN,BN,0
2017,4,36092271,1107405,12761,J. Richard,RB,OAK,BN,2.7
2017,4,36092271,1107405,12904,D. Njoku,TE,CLE,BN,1.1
2017,4,36092271,1107405,12920,L. Fournette,RB,JAC,RB,20.5
2017,4,36092271,1107405,12965,A. Kamara,RB,NO,BN,15.6
2017,4,36092271,1107405,2345,Vikings,D/ST,MIN,D/ST,7
2017,4,36092271,1107405,4221,M. Prater,K,DET,K,6
2017,4,36092271,1107405,4789,M. Lynch,RB,OAK,RB,1.2
2017,4,36092271,1107405,6611,R. Gronkowski,TE,NE,TE,8
2017,4,36092271,1107405,8432,M. Sanu,WR,ATL,WR,0.7
2017,4,36092271,1107405,8598,R. Wilson,QB,SEA,QB,27.6
2017,4,36092271,1107405,8735,C. Beasley,WR,DAL,BN,1.7
2017,4,36092271,1107405,9311,D. Hopkins,WR,HOU,WR,16.7
2017,4,36092271,1107405,9891,A. Thielen,WR,MIN,FLEX,3.9
2017,4,36092272,1073363,10242,B. Cooks,WR,NE,WR,4.2
2017,4,36092272,1073363,10324,D. Freeman,RB,ATL,RB,13.8
2017,4,36092272,1073363,10695,T. Gabriel,WR,ATL,BN,0
2017,4,36092272,1073363,11177,A. Cooper,WR,OAK,WR,0.9
2017,4,36092272,1073363,12023,W. Fuller,WR,HOU,BN,15.9
2017,4,36092272,1073363,12114,J. Howard,RB,CHI,RB,12.3
2017,4,36092272,1073363,12150,K. Dixon,RB,BAL,IR,0
2017,4,36092272,1073363,12893,M. Trubisky,QB,CHI,BN,0
2017,4,36092272,1073363,13040,J. Williams,RB,GB,BN,1.3
2017,4,36092272,1073363,13081,D. Henderson,RB,NYJ,BN,0
2017,4,36092272,1073363,2074,A. Vinatieri,K,IND,K,5
2017,4,36092272,1073363,2356,Rams,D/ST,LAR,D/ST,5
2017,4,36092272,1073363,3356,A. Smith,QB,KC,QB,27.32
2017,4,36092272,1073363,3501,D. Sproles,RB,PHI,IR,0
2017,4,36092272,1073363,5324,D. Jackson,WR,TB,FLEX,2
2017,4,36092272,1073363,6838,L. Blount,RB,PHI,BN,15.6
2017,4,36092272,1073363,7378,C. Newton,QB,CAR,BN,33.04
2017,4,36092272,1073363,7444,K. Rudolph,TE,MIN,TE,3.4
2017,4,36092272,1115989,10254,K. Benjamin,WR,CAR,WR,10.4
2017,4,36092272,1115989,10257,E. Ebron,TE,DET,BN,2.7
2017,4,36092272,1115989,10263,J. Brown,WR,ARI,BN,4.7
2017,4,36092272,1115989,10415,M. Bryant,WR,PIT,WR,4.8
2017,4,36092272,1115989,10490,I. Crowell,RB,CLE,BN,2.7
2017,4,36092272,1115989,11398,J. Crowder,WR,WAS,BN,-0.7
2017,4,36092272,1115989,12032,C. Wentz,QB,PHI,QB,15.08
2017,4,36092272,1115989,12058,S. Shepard,WR,NYG,FLEX,5.4
2017,4,36092272,1115989,12088,H. Henry,TE,LAC,TE,7.6
2017,4,36092272,1115989,12963,K. Golladay,WR,DET,BN,0
2017,4,36092272,1115989,13003,T. Cohen,RB,CHI,RB,4.8
2017,4,36092272,1115989,1956,P. Dawson,K,ARI,K,15
2017,4,36092272,1115989,2328,Cardinals,D/ST,ARI,D/ST,6
2017,4,36092272,1115989,5338,M. Forte,RB,FA,BN,0
2017,4,36092272,1115989,6121,M. Wallace,WR,BAL,BN,11.5
2017,4,36092272,1115989,7404,A. Dalton,QB,CIN,BN,28.34
2017,4,36092272,1115989,9552,C. Thompson,RB,WAS,RB,0.7
2017,4,36092273,1073671,10256,S. Watkins,WR,LAR,FLEX,1.7
2017,4,36092273,1073671,10307,J. Landry,WR,MIA,WR,4
2017,4,36092273,1073671,10315,D. Carr,QB,OAK,BN,9.72
2017,4,36092273,1073671,11182,T. Gurley,RB,LAR,RB,27.5
2017,4,36092273,1073671,11329,S. Diggs,WR,MIN,WR,9.8
2017,4,36092273,1073671,12913,C. Davis,WR,TEN,BN,0
2017,4,36092273,1073671,12972,G. Everett,TE,LAR,BN,0.8
2017,4,36092273,1073671,13023,G. Kittle,TE,SF,BN,3.5
2017,4,36092273,1073671,13044,M. Mack,RB,IND,BN,0
2017,4,36092273,1073671,1951,C. Coleman,WR,NE,IR,0
2017,4,36092273,1073671,2354,Seahawks,D/ST,SEA,D/ST,20
2017,4,36092273,1073671,325,D. Brees,QB,NO,QB,19.02
2017,4,36092273,1073671,4715,M. Crosby,K,GB,K,5
2017,4,36092273,1073671,6047,M. Crabtree,WR,BAL,BN,0
2017,4,36092273,1073671,6090,L. McCoy,RB,BUF,RB,10.8
2017,4,36092273,1073671,7561,B. Powell,RB,NYJ,BN,25
2017,4,36092273,1073671,8490,C. Fleener,TE,NO,TE,2.1
2017,4,36092273,1073671,8493,T. Hilton,WR,IND,BN,3
2017,4,36092273,1075098,10243,O. Beckham,WR,NYG,WR,9
2017,4,36092273,1075098,10302,D. Moncrief,WR,IND,BN,9
2017,4,36092273,1075098,11183,J. Winston,QB,TB,QB,26.48
2017,4,36092273,1075098,11256,J. Allen,RB,BAL,BN,4.4
2017,4,36092273,1075098,12042,D. Henry,RB,TEN,BN,0.7
2017,4,36092273,1075098,12197,T. Hill,WR,KC,WR,3.5
2017,4,36092273,1075098,12915,J. Ross,WR,CIN,BN,0
2017,4,36092273,1075098,12933,A. Shaheen,TE,CHI,BN,0
2017,4,36092273,1075098,12934,K. Hunt,RB,KC,RB,12.1
2017,4,36092273,1075098,12974,J. Smith,TE,TEN,BN,0
2017,4,36092273,1075098,1732,L. Fitzgerald,WR,ARI,FLEX,9.2
2017,4,36092273,1075098,2352,Steelers,D/ST,PIT,D/ST,14
2017,4,36092273,1075098,4893,A. Peterson,RB,NO,BN,0.4
2017,4,36092273,1075098,5346,M. Bennett,TE,GB,TE,3.9
2017,4,36092273,1075098,6293,R. Succop,K,TEN,K,2
2017,4,36092273,1075098,7435,D. Murray,RB,TEN,RB,3.5
2017,4,36092273,1075098,9235,J. Gordon,WR,NE,BN,0
2017,4,36092274,1073361,10305,A. Robinson,WR,CHI,IR,0
2017,4,36092274,1073361,10839,A. Hurns,WR,JAC,FLEX,4.2
2017,4,36092274,1073361,11187,D. Johnson,RB,ARI,IR,0
2017,4,36092274,1073361,11188,T. Coleman,RB,ATL,BN,14.4
2017,4,36092274,1073361,12223,R. Higgins,WR,CLE,BN,0
2017,4,36092274,1073361,12890,M. Williams,WR,LAC,BN,0
2017,4,36092274,1073361,12919,D. Watson,QB,HOU,BN,33.72
2017,4,36092274,1073361,12973,T. Taylor,WR,TEN,BN,0.6
2017,4,36092274,1073361,2343,Chiefs,D/ST,KC,D/ST,9
2017,4,36092274,1073361,6581,D. Thomas,WR,DEN,WR,1.1
2017,4,36092274,1073361,743,C. Palmer,QB,ARI,QB,16.38
2017,4,36092274,1073361,7566,J. Rodgers,RB,TB,RB,10.8
2017,4,36092274,1073361,8350,T. Pryor,WR,WAS,WR,13
2017,4,36092274,1073361,8382,A. Luck,QB,IND,BN,0
2017,4,36092274,1073361,8613,D. Martin,RB,OAK,BN,0
2017,4,36092274,1073361,8663,J. Tucker,K,BAL,K,4
2017,4,36092274,1073361,9305,T. Eifert,TE,CIN,BN,0
2017,4,36092274,1073361,9360,T. Kelce,TE,KC,TE,17.4
2017,4,36092274,1073361,9700,C. Anderson,RB,DEN,RB,11.2
2017,4,36092274,1087309,10335,C. Hyde,RB,SF,RB,9.5
2017,4,36092274,1087309,10707,W. Snead,WR,BAL,BN,0
2017,4,36092274,1087309,11180,M. Gordon,RB,LAC,RB,2.9
2017,4,36092274,1087309,12096,M. Thomas,WR,NO,WR,14.9
2017,4,36092274,1087309,12138,W. Smallwood,RB,PHI,BN,13.9
2017,4,36092274,1087309,12159,D. Prescott,QB,DAL,BN,22.58
2017,4,36092274,1087309,12987,D. Foreman,RB,HOU,BN,4.5
2017,4,36092274,1087309,13011,S. Perine,RB,WAS,BN,2.7
2017,4,36092274,1087309,13035,J. Elliott,K,PHI,K,19
2017,4,36092274,1087309,2334,Bengals,D/ST,CIN,D/ST,8
2017,4,36092274,1087309,309,T. Brady,QB,NE,QB,20.48
2017,4,36092274,1087309,5443,J. Charles,RB,DEN,BN,4.7
2017,4,36092274,1087309,6056,J. Maclin,WR,BAL,BN,2.1
2017,4,36092274,1087309,6610,J. Graham,TE,SEA,TE,6.1
2017,4,36092274,1087309,6660,A. Brown,WR,PIT,WR,3.4
2017,4,36092274,1087309,7369,A. Green,WR,CIN,FLEX,12.3
2017,4,36092274,1087309,9395,J. Reed,TE,WAS,BN,2.1
2017,4,36092275,1073395,10252,M. Evans,WR,TB,WR,12.7
2017,4,36092275,1073395,11201,D. Johnson,RB,CLE,BN,12
2017,4,36092275,1073395,11213,T. Montgomery,RB,GB,RB,2.8
2017,4,36092275,1073395,12158,M. Mitchell,WR,FA,IR,0
2017,4,36092275,1073395,12950,J. Smith-Schuster,WR,PIT,BN,10.7
2017,4,36092275,1073395,13008,M. Hollins,WR,PHI,BN,0
2017,4,36092275,1073395,13141,C. Carson,RB,SEA,RB,6.6
2017,4,36092275,1073395,2330,Ravens,D/ST,BAL,D/ST,3
2017,4,36092275,1073395,3452,A. Rodgers,QB,GB,QB,23.06
2017,4,36092275,1073395,4286,B. Marshall,WR,NYG,BN,4.6
2017,4,36092275,1073395,5349,J. Nelson,WR,GB,WR,19.5
2017,4,36092275,1073395,5376,J. Stewart,RB,CAR,BN,4.8
2017,4,36092275,1073395,5381,P. Garcon,WR,SF,FLEX,3.6
2017,4,36092275,1073395,7371,M. Ingram,RB,NO,BN,6.2
2017,4,36092275,1073395,7592,T. Taylor,QB,BUF,BN,12.48
2017,4,36092275,1073395,8027,D. Bailey,K,DAL,K,6
2017,4,36092275,1073395,9009,J. Kearse,WR,NYJ,BN,1.7
2017,4,36092275,1073395,9376,Z. Ertz,TE,PHI,TE,8.1
2017,4,36092275,1089754,11323,J. Ajayi,RB,MIA,RB,5.4
2017,4,36092275,1089754,11366,J. James,TE,PIT,BN,4
2017,4,36092275,1089754,12164,A. Collins,RB,BAL,BN,6.2
2017,4,36092275,1089754,12800,R. Kelley,RB,WAS,BN,2.3
2017,4,36092275,1089754,12892,C. McCaffrey,RB,CAR,BN,4.9
2017,4,36092275,1089754,12906,E. Engram,TE,NYG,TE,6.2
2017,4,36092275,1089754,12975,J. Mixon,RB,CIN,RB,4.8
2017,4,36092275,1089754,2342,Jaguars,D/ST,JAC,D/ST,15
2017,4,36092275,1089754,326,P. Rivers,QB,LAC,QB,19.88
2017,4,36092275,1089754,4828,G. Olsen,TE,CAR,IR,0
2017,4,36092275,1089754,6038,M. Stafford,QB,DET,BN,10.06
2017,4,36092275,1089754,6559,D. Bryant,WR,DAL,WR,9.8
2017,4,36092275,1089754,6636,E. Sanders,WR,DEN,FLEX,2.7
2017,4,36092275,1089754,7401,R. Cobb,WR,GB,BN,10.4
2017,4,36092275,1089754,8246,C. Hogan,WR,NE,BN,12
2017,4,36092275,1089754,8422,A. Jeffery,WR,PHI,WR,8.9
2017,4,36092275,1089754,8429,M. Jones,WR,DET,BN,4.2
2017,4,36092275,1089754,8608,G. Zuerlein,K,LAR,K,27
2017,5,36092276,1073395,10252,M. Evans,WR,TB,WR,4.9
2017,5,36092276,1073395,11201,D. Johnson,RB,CLE,RB,14.3
2017,5,36092276,1073395,11213,T. Montgomery,RB,GB,BN,0
2017,5,36092276,1073395,12158,M. Mitchell,WR,FA,IR,0
2017,5,36092276,1073395,12950,J. Smith-Schuster,WR,PIT,BN,5.8
2017,5,36092276,1073395,13100,E. McGuire,RB,NYJ,BN,3
2017,5,36092276,1073395,13111,A. Jones,RB,GB,BN,19.4
2017,5,36092276,1073395,13124,H. Butker,K,KC,K,21
2017,5,36092276,1073395,13141,C. Carson,RB,SEA,IR,0
2017,5,36092276,1073395,2330,Ravens,D/ST,BAL,D/ST,12
2017,5,36092276,1073395,3452,A. Rodgers,QB,GB,QB,24.04
2017,5,36092276,1073395,4286,B. Marshall,WR,NYG,BN,1.5
2017,5,36092276,1073395,5349,J. Nelson,WR,GB,WR,8.4
2017,5,36092276,1073395,5376,J. Stewart,RB,CAR,RB,4.4
2017,5,36092276,1073395,5381,P. Garcon,WR,SF,FLEX,9.4
2017,5,36092276,1073395,7371,M. Ingram,RB,NO,BN,0
2017,5,36092276,1073395,7592,T. Taylor,QB,BUF,BN,8.94
2017,5,36092276,1073395,9009,J. Kearse,WR,NYJ,BN,9.8
2017,5,36092276,1073395,9376,Z. Ertz,TE,PHI,TE,12.1
2017,5,36092276,1075098,10243,O. Beckham,WR,NYG,WR,16.5
2017,5,36092276,1075098,10302,D. Moncrief,WR,IND,BN,3.2
2017,5,36092276,1075098,11183,J. Winston,QB,TB,QB,18.46
2017,5,36092276,1075098,11256,J. Allen,RB,BAL,BN,14.5
2017,5,36092276,1075098,12042,D. Henry,RB,TEN,BN,0.9
2017,5,36092276,1075098,12197,T. Hill,WR,KC,WR,12.8
2017,5,36092276,1075098,12915,J. Ross,WR,CIN,BN,0
2017,5,36092276,1075098,12933,A. Shaheen,TE,CHI,BN,0
2017,5,36092276,1075098,12934,K. Hunt,RB,KC,RB,11.6
2017,5,36092276,1075098,12974,J. Smith,TE,TEN,BN,2.1
2017,5,36092276,1075098,1732,L. Fitzgerald,WR,ARI,FLEX,5.1
2017,5,36092276,1075098,2352,Steelers,D/ST,PIT,D/ST,3
2017,5,36092276,1075098,4893,A. Peterson,RB,WAS,BN,0
2017,5,36092276,1075098,5346,M. Bennett,TE,GB,TE,5.3
2017,5,36092276,1075098,6293,R. Succop,K,TEN,K,5
2017,5,36092276,1075098,7435,D. Murray,RB,TEN,RB,4.9
2017,5,36092276,1075098,9235,J. Gordon,WR,NE,BN,0
2017,5,36092277,1073671,10256,S. Watkins,WR,LAR,BN,0
2017,5,36092277,1073671,10275,A. Seferian-Jenkins,TE,NYJ,TE,8.9
2017,5,36092277,1073671,10307,J. Landry,WR,MIA,WR,10.4
2017,5,36092277,1073671,10315,D. Carr,QB,OAK,BN,0
2017,5,36092277,1073671,11182,T. Gurley,RB,LAR,RB,3
2017,5,36092277,1073671,11329,S. Diggs,WR,MIN,WR,0.4
2017,5,36092277,1073671,1181,E. Manning,QB,NYG,QB,13
2017,5,36092277,1073671,12913,C. Davis,WR,TEN,BN,0
2017,5,36092277,1073671,13021,W. Gallman,RB,NYG,BN,8.2
2017,5,36092277,1073671,13044,M. Mack,RB,IND,BN,15.3
2017,5,36092277,1073671,1951,C. Coleman,WR,NE,IR,0
2017,5,36092277,1073671,2354,Seahawks,D/ST,SEA,D/ST,14
2017,5,36092277,1073671,325,D. Brees,QB,NO,BN,0
2017,5,36092277,1073671,4715,M. Crosby,K,GB,K,5
2017,5,36092277,1073671,6047,M. Crabtree,WR,OAK,BN,14.2
2017,5,36092277,1073671,6090,L. McCoy,RB,BUF,RB,8.9
2017,5,36092277,1073671,7561,B. Powell,RB,NYJ,BN,3.3
2017,5,36092277,1073671,8493,T. Hilton,WR,IND,FLEX,17.7
2017,5,36092277,1087309,10335,C. Hyde,RB,SF,RB,1.8
2017,5,36092277,1087309,10707,W. Snead,WR,BAL,BN,0
2017,5,36092277,1087309,11180,M. Gordon,RB,LAC,RB,28.3
2017,5,36092277,1087309,12096,M. Thomas,WR,NO,BN,0
2017,5,36092277,1087309,12138,W. Smallwood,RB,PHI,BN,0
2017,5,36092277,1087309,12159,D. Prescott,QB,DAL,BN,29.74
2017,5,36092277,1087309,12987,D. Foreman,RB,HOU,BN,1.7
2017,5,36092277,1087309,13011,S. Perine,RB,WAS,BN,0
2017,5,36092277,1087309,13035,J. Elliott,K,PHI,K,10
2017,5,36092277,1087309,2334,Bengals,D/ST,CIN,D/ST,9
2017,5,36092277,1087309,309,T. Brady,QB,NE,QB,12.62
2017,5,36092277,1087309,6610,J. Graham,TE,SEA,TE,9.7
2017,5,36092277,1087309,6642,G. Tate,WR,DET,FLEX,4.8
2017,5,36092277,1087309,6660,A. Brown,WR,PIT,WR,15.7
2017,5,36092277,1087309,7369,A. Green,WR,CIN,WR,22.9
2017,5,36092277,1087309,9395,J. Reed,TE,WAS,BN,0
2017,5,36092277,1087309,9477,M. Gillislee,RB,NE,BN,5.2
2017,5,36092278,1073370,10295,D. Adams,WR,GB,WR,18.6
2017,5,36092278,1073370,10991,C. Brate,TE,TB,FLEX,12.8
2017,5,36092278,1073370,12059,C. Prosise,RB,SEA,BN,0
2017,5,36092278,1073370,12122,P. Perkins,RB,NYG,BN,0
2017,5,36092278,1073370,12929,D. Cook,RB,MIN,IR,0
2017,5,36092278,1073370,12937,Z. Jones,WR,BUF,BN,0.9
2017,5,36092278,1073370,12954,D. Kizer,QB,CLE,BN,2.38
2017,5,36092278,1073370,2331,Bills,D/ST,BUF,D/ST,8
2017,5,36092278,1073370,394,B. Roethlisberger,QB,PIT,QB,2.58
2017,5,36092278,1073370,3986,S. Gostkowski,K,NE,K,15
2017,5,36092278,1073370,6056,J. Maclin,WR,BAL,WR,4.3
2017,5,36092278,1073370,6269,J. Edelman,WR,NE,IR,0
2017,5,36092278,1073370,6603,E. Decker,WR,TEN,BN,3.4
2017,5,36092278,1073370,7488,C. Clay,TE,BUF,TE,3.1
2017,5,36092278,1073370,8437,T. Benjamin,WR,LAC,BN,3.2
2017,5,36092278,1073370,8511,R. Matthews,WR,TEN,BN,3.1
2017,5,36092278,1073370,9396,A. Ellington,RB,ARI,RB,6.3
2017,5,36092278,1073370,9504,L. Murray,RB,MIN,RB,4.3
2017,5,36092278,1073420,10318,J. Matthews,WR,PHI,BN,0
2017,5,36092278,1073420,11207,A. Abdullah,RB,DET,RB,3.4
2017,5,36092278,1073420,11504,T. Williams,WR,LAC,WR,2.2
2017,5,36092278,1073420,12891,O. Howard,TE,TB,BN,0
2017,5,36092278,1073420,13085,Z. Gonzalez,K,CLE,K,2
2017,5,36092278,1073420,2161,J. Witten,TE,DAL,TE,4.1
2017,5,36092278,1073420,2337,Broncos,D/ST,DEN,BN,0
2017,5,36092278,1073420,2338,Lions,D/ST,DET,D/ST,3
2017,5,36092278,1073420,2848,F. Gore,RB,IND,BN,8.6
2017,5,36092278,1073420,5371,M. Ryan,QB,ATL,BN,0
2017,5,36092278,1073420,7372,J. Jones,WR,ATL,BN,0
2017,5,36092278,1073420,743,C. Palmer,QB,ARI,QB,15.64
2017,5,36092278,1073420,7869,D. Baldwin,WR,SEA,FLEX,3.7
2017,5,36092278,1073420,8512,L. Miller,RB,HOU,RB,8.9
2017,5,36092278,1073420,9380,K. Allen,WR,LAC,WR,6.7
2017,5,36092278,1073420,9445,T. Riddick,RB,DET,BN,5.3
2017,5,36092278,1073420,9990,J. Doyle,TE,IND,BN,0
2017,5,36092279,1073361,10305,A. Robinson,WR,CHI,IR,0
2017,5,36092279,1073361,10839,A. Hurns,WR,JAC,WR,2.1
2017,5,36092279,1073361,11187,D. Johnson,RB,ARI,IR,0
2017,5,36092279,1073361,11188,T. Coleman,RB,ATL,BN,0
2017,5,36092279,1073361,12890,M. Williams,WR,LAC,BN,0
2017,5,36092279,1073361,12919,D. Watson,QB,HOU,QB,35.54
2017,5,36092279,1073361,13095,T. Taylor,WR,SF,BN,0.6
2017,5,36092279,1073361,2030,B. Watson,TE,BAL,FLEX,0.2
2017,5,36092279,1073361,2343,Chiefs,D/ST,KC,D/ST,10
2017,5,36092279,1073361,6581,D. Thomas,WR,DEN,BN,0
2017,5,36092279,1073361,8350,T. Pryor,WR,NYJ,BN,0
2017,5,36092279,1073361,8382,A. Luck,QB,IND,BN,0
2017,5,36092279,1073361,8613,D. Martin,RB,TB,RB,14.2
2017,5,36092279,1073361,8663,J. Tucker,K,BAL,K,13
2017,5,36092279,1073361,9305,T. Eifert,TE,CIN,BN,0
2017,5,36092279,1073361,9352,E. Lacy,RB,SEA,RB,2.8
2017,5,36092279,1073361,9360,T. Kelce,TE,KC,TE,9.8
2017,5,36092279,1073361,9553,J. Brown,WR,ARI,WR,3.9
2017,5,36092279,1073361,9700,C. Anderson,RB,CAR,BN,0
2017,5,36092279,1089754,11323,J. Ajayi,RB,MIA,RB,5.9
2017,5,36092279,1089754,11366,J. James,TE,PIT,BN,2.4
2017,5,36092279,1089754,12164,A. Collins,RB,BAL,BN,5.5
2017,5,36092279,1089754,12800,R. Kelley,RB,WAS,BN,0
2017,5,36092279,1089754,12892,C. McCaffrey,RB,CAR,BN,9.8
2017,5,36092279,1089754,12906,E. Engram,TE,NYG,TE,0
2017,5,36092279,1089754,12975,J. Mixon,RB,CIN,RB,11.1
2017,5,36092279,1089754,2342,Jaguars,D/ST,JAC,D/ST,28
2017,5,36092279,1089754,326,P. Rivers,QB,LAC,BN,20.82
2017,5,36092279,1089754,4828,G. Olsen,TE,CAR,IR,0
2017,5,36092279,1089754,6038,M. Stafford,QB,DET,QB,15.16
2017,5,36092279,1089754,6636,E. Sanders,WR,DEN,BN,0
2017,5,36092279,1089754,7401,R. Cobb,WR,GB,WR,2.9
2017,5,36092279,1089754,8246,C. Hogan,WR,NE,FLEX,13.4
2017,5,36092279,1089754,8429,M. Jones,WR,DET,BN,5.4
2017,5,36092279,1089754,8608,G. Zuerlein,K,LAR,K,4
2017,5,36092279,1089754,8622,K. Wright,WR,CHI,BN,4.6
2017,5,36092279,1089754,9311,D. Hopkins,WR,HOU,WR,23.2
2017,5,36092280,1073363,10242,B. Cooks,WR,NE,WR,8.5
2017,5,36092280,1073363,10324,D. Freeman,RB,ATL,BN,0
2017,5,36092280,1073363,10695,T. Gabriel,WR,CHI,BN,0
2017,5,36092280,1073363,11177,A. Cooper,WR,OAK,WR,0.8
2017,5,36092280,1073363,12023,W. Fuller,WR,HOU,BN,18.2
2017,5,36092280,1073363,12114,J. Howard,RB,CHI,RB,7.6
2017,5,36092280,1073363,12150,K. Dixon,RB,BAL,IR,0
2017,5,36092280,1073363,12893,M. Trubisky,QB,CHI,QB,9.32
2017,5,36092280,1073363,13040,J. Williams,RB,GB,BN,0.1
2017,5,36092280,1073363,13081,D. Henderson,RB,NYJ,BN,0
2017,5,36092280,1073363,2074,A. Vinatieri,K,IND,K,18
2017,5,36092280,1073363,2356,Rams,D/ST,LAR,D/ST,8
2017,5,36092280,1073363,3356,A. Smith,QB,KC,BN,26.86
2017,5,36092280,1073363,3501,D. Sproles,RB,PHI,IR,0
2017,5,36092280,1073363,5324,D. Jackson,WR,TB,FLEX,10.6
2017,5,36092280,1073363,6838,L. Blount,RB,PHI,RB,7.4
2017,5,36092280,1073363,7378,C. Newton,QB,CAR,BN,26.2
2017,5,36092280,1073363,7444,K. Rudolph,TE,MIN,TE,10.5
2017,5,36092280,1107405,10310,J. McKinnon,RB,MIN,BN,20.6
2017,5,36092280,1107405,11194,D. Funchess,WR,CAR,BN,11.3
2017,5,36092280,1107405,11216,T. Yeldon,RB,JAC,BN,0
2017,5,36092280,1107405,11522,T. Rawls,RB,SEA,BN,3.5
2017,5,36092280,1107405,12761,J. Richard,RB,OAK,BN,3.7
2017,5,36092280,1107405,12904,D. Njoku,TE,CLE,TE,10.9
2017,5,36092280,1107405,12920,L. Fournette,RB,JAC,RB,30.4
2017,5,36092280,1107405,12965,A. Kamara,RB,NO,BN,0
2017,5,36092280,1107405,2345,Vikings,D/ST,MIN,D/ST,6
2017,5,36092280,1107405,4221,M. Prater,K,DET,K,6
2017,5,36092280,1107405,4789,M. Lynch,RB,OAK,RB,11.3
2017,5,36092280,1107405,6559,D. Bryant,WR,DAL,WR,11.2
2017,5,36092280,1107405,6611,R. Gronkowski,TE,NE,BN,0
2017,5,36092280,1107405,8422,A. Jeffery,WR,PHI,WR,3.1
2017,5,36092280,1107405,8432,M. Sanu,WR,ATL,BN,0
2017,5,36092280,1107405,8598,R. Wilson,QB,SEA,QB,11.52
2017,5,36092280,1107405,9891,A. Thielen,WR,MIN,FLEX,4.5
2017,5,36092281,1073358,10284,P. Richardson,WR,SEA,BN,3.5
2017,5,36092281,1073358,11170,D. Parker,WR,MIA,WR,0.6
2017,5,36092281,1073358,11184,M. Mariota,QB,TEN,BN,0
2017,5,36092281,1073358,12025,E. Elliott,RB,DAL,RB,13.2
2017,5,36092281,1073358,12035,J. Doctson,WR,WAS,BN,0
